CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer,Age,AgeGroup
23967,Veronica,Suri,7740 Lacassie Ave,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0129,1962-02-09,Graduate Degree,Clerical,F,S,1,0,0,1,38155,43,0,35,Between 25 and 45 years
23968,Caleb,Baker,5878 Arcadia Pl.,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0130,1961-12-09,Bachelors ,Manual,M,M,1,0,0,1,18697,61,1,36,Between 25 and 45 years
23969,Cole,Sanders,"7, rue des Vendangeurs",Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0116,1961-01-05,Bachelors ,Manual,M,S,0,0,0,1,12885,60,0,36,Between 25 and 45 years
23971,Lindsey,Jai,5875 Providence Dr.,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0114,1961-09-02,Graduate Degree,Clerical,F,S,0,0,0,1,27165,38,0,36,Between 25 and 45 years
23972,Clarence,Liang,9904 C. Mt. Hood,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0194,1961-05-04,Graduate Degree,Clerical,M,S,0,0,0,1,58531,65,1,36,Between 25 and 45 years
23973,Zachary,Long,"1, rue de Maubeuge",Paris,Seine (Paris),France,75007,1 (11) 500 555-0199,1936-03-09,Graduate Degree,Clerical,M,S,0,0,0,1,57480,57,0,61,Over 55 years
23974,Susan,Huang,"778, rue Marbeuf",Orleans,Loiret,France,45000,1 (11) 500 555-0123,1958-04-22,Bachelors ,Manual,F,S,0,0,0,1,33267,47,0,39,Between 25 and 45 years
23975,Frank,Blanco,Wolfgangstraße 1,Dresden,Hessen,Germany,1071,1 (11) 500 555-0128,1958-10-24,Bachelors ,Manual,M,S,1,0,0,1,22477,59,0,39,Between 25 and 45 years
23976,Rachael,Arun,8836 First Ave.,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0165,1958-03-21,Bachelors ,Manual,F,S,1,0,0,1,11149,39,0,39,Between 25 and 45 years
23978,Philip,Ortega,5684 Fitzuren,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0155,1957-09-13,Partial College,Manual,M,M,0,0,0,1,17092,61,0,40,Between 25 and 45 years
23979,Damien,Chen,Parkstr 4852,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0131,1956-02-21,Partial College,Manual,M,S,0,0,0,2,26443,62,0,41,Between 25 and 45 years
23981,Cesar,Martinez,"297, place Beaubernard",Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0126,1955-11-18,Partial College,Manual,M,M,1,0,0,2,12061,61,0,42,Between 25 and 45 years
23982,Adam,Diaz,Hansaallee 5589,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0113,1954-02-10,Partial College,Manual,M,S,0,1,0,2,30776,63,0,43,Between 25 and 45 years
23983,Taylor,Reed,1242 Ridgewood Ct.,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0186,1954-11-22,Partial College,Manual,F,S,1,1,0,2,18315,41,0,43,Between 25 and 45 years
23984,Kelsey,Kennedy,7660 Willow Creek Ct.,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0140,1954-04-15,Partial College,Manual,F,S,0,1,0,2,17946,38,0,43,Between 25 and 45 years
23985,Janet,Torres,467 Moccasin Ct.,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0177,1937-02-17,Bachelors ,Clerical,F,M,1,0,0,1,33099,40,0,60,Over 55 years
23986,Tanya,Torres,6512 Bola Raton Court,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0114,1940-04-21,Bachelors ,Clerical,F,M,1,0,0,1,25254,41,0,57,Over 55 years
23987,Dawn,Sharma,2015 Sunset Circle,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0147,1941-10-03,Bachelors ,Clerical,F,M,1,0,0,1,47268,46,0,56,Over 55 years
23988,Cesar,Sánchez,9443 Oaxaca,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0110,1941-06-19,Bachelors ,Clerical,M,M,1,0,0,1,57730,64,0,56,Over 55 years
23989,Damien,Beck,3387 El Campo Ct.,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0163,1942-02-26,Bachelors ,Clerical,M,S,0,0,0,1,59873,64,0,55,Between 45 and 55 years
23991,Todd,Zhao,"191, rue Jean Mermoz",Les Ulis,Essonne,France,91940,1 (11) 500 555-0170,1943-01-24,Partial College,Manual,M,M,0,1,0,3,21522,63,0,54,Between 45 and 55 years
23992,Bonnie,Chande,6137 Freya Way,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0157,1980-05-15,Partial College,Manual,F,S,0,1,0,0,21598,42,0,17,Under 25 years
23993,Rachael,Fernandez,3904 Piedra Drive,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0127,1980-05-05,Partial College,Manual,F,S,0,1,0,0,34355,35,1,17,Under 25 years
23994,Raymond,Subram,9052 Montgomery Avenue,Melton,Victoria,Australia,3337,1 (11) 500 555-0194,1980-10-09,Partial College,Manual,M,M,0,1,0,0,21601,64,0,17,Under 25 years
23995,Bradley,Carson,841 Meadowbrook,Melton,Victoria,Australia,3337,1 (11) 500 555-0183,1980-06-03,Bachelors ,Clerical,M,S,0,0,0,0,40278,59,1,17,Under 25 years
23996,Richard,Lee,7757 O Ct,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0130,1979-04-19,Partial College,Manual,M,S,0,1,0,0,11107,52,0,18,Under 25 years
23997,Kristopher,Srini,8707 Goen Road,Findon,South Australia,Australia,5023,1 (11) 500 555-0111,1978-05-09,Partial College,Manual,M,M,0,1,0,0,26067,61,0,19,Under 25 years
23998,Arturo,Raji,5855 W. Cypress Road,Findon,South Australia,Australia,5023,1 (11) 500 555-0192,1978-05-26,Partial College,Manual,M,M,1,1,0,0,21112,60,0,19,Under 25 years
23999,Gilbert,Li,3689 Sun Tree Lane,Seaford,Victoria,Australia,3198,1 (11) 500 555-0190,1978-08-24,Partial College,Manual,M,M,1,1,0,0,26366,65,0,19,Under 25 years
24001,Arthur,Raman,6855 Leewood Place,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0124,1977-09-11,High School,Manual,M,S,0,2,0,0,23973,54,0,20,Under 25 years
24002,Thomas,Harris,6812 Semillon Circle,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0191,1977-05-27,High School,Manual,M,M,0,2,0,0,17524,60,0,20,Under 25 years
24003,Warren,Kumar,7306 Keller Ridge,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0113,1977-12-20,High School,Manual,M,S,1,2,0,0,23393,58,0,20,Under 25 years
24004,César,Raman,4325 Polson Court,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0150,1976-05-02,High School,Manual,M,M,1,2,0,0,22864,63,0,21,Under 25 years
24005,Julio,Jimenez,1201 Ricardo Drive,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0121,1979-05-07,Bachelors ,Clerical,M,S,0,0,0,0,21615,56,0,18,Under 25 years
24006,Peter,Deng,7989 Pinehurst Court,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0135,1979-10-04,Bachelors ,Clerical,M,S,1,0,0,0,33168,61,0,18,Under 25 years
24007,Randy,Huang,3107 High St,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0130,1979-03-27,Bachelors ,Clerical,M,S,0,0,0,0,33257,61,0,18,Under 25 years
24008,Monique,Munoz,7036 Las Quebrados Ln.,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0152,1979-01-17,Bachelors ,Clerical,F,M,0,0,0,0,32897,48,0,18,Under 25 years
24009,Alison,Anand,7952 El Verano,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0110,1977-09-13,Partial College,Manual,F,S,0,0,0,0,12901,38,0,20,Under 25 years
24010,Walter,Alvarez,"5, avenue de la Gare",Lille,Nord,France,59000,1 (11) 500 555-0168,1961-08-24,Partial College,Manual,M,S,0,0,1,1,21019,71,1,36,Between 25 and 45 years
24011,Morgan,Thompson,9173 Jill Ave,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0111,1961-06-06,Graduate Degree,Clerical,F,S,1,0,0,3,64512,50,0,36,Between 25 and 45 years
24012,James,Lewis,"17, rue de Varenne",Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0182,1960-05-12,High School,Manual,M,S,0,0,1,1,25112,69,0,37,Between 25 and 45 years
24014,Geoffrey,Kovár,Lützowplatz 5752,Poing,Saarland,Germany,66041,1 (11) 500 555-0141,1960-04-12,Partial College,Manual,M,M,1,0,1,1,26036,78,1,37,Between 25 and 45 years
24015,Jenna,Hall,891 Peachwillow Lane,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0175,1960-03-16,Partial College,Manual,F,S,0,0,1,1,15981,48,0,37,Between 25 and 45 years
24016,Karla,Sharma,"91, rue Pierre-Demoulin",Les Ulis,Essonne,France,91940,1 (11) 500 555-0184,1959-05-22,High School,Manual,F,S,1,1,1,1,27841,51,0,38,Between 25 and 45 years
24017,Rebekah,Lopez,Krönerweg 5615,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0138,1959-11-26,Partial College,Manual,F,S,1,1,0,2,10470,41,0,38,Between 25 and 45 years
24018,Barbara,Gao,Zur Lindung 4,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0122,1959-04-24,Partial College,Manual,F,S,1,1,0,2,16355,42,0,38,Between 25 and 45 years
24019,Barbara,Raji,4563 Melinda Court,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0158,1959-10-20,Partial College,Manual,F,M,0,1,0,2,27824,46,0,38,Between 25 and 45 years
24020,Francisco,Raman,7179 Montana,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0178,1959-06-22,Partial College,Manual,M,S,0,1,0,2,26854,61,1,38,Between 25 and 45 years
24021,Clinton,Munoz,"8, rue Pierre-Demoulin",Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0184,1958-05-13,Partial College,Manual,M,S,0,1,0,2,22122,52,1,39,Between 25 and 45 years
24023,Bonnie,Nara,"76, rue de l´Esplanade",Paris,Seine (Paris),France,75017,1 (11) 500 555-0146,1958-03-21,Partial College,Manual,F,S,0,1,0,2,15561,40,1,39,Between 25 and 45 years
24024,Marie,Malhotra,Pflugstr 815,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0150,1958-10-24,Graduate Degree,Clerical,F,M,1,0,0,1,63276,51,0,39,Between 25 and 45 years
24025,Eugene,Zeng,Winterfeldtstr 2529,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0119,1960-01-02,Graduate Degree,Clerical,M,M,1,0,0,3,72093,71,1,37,Between 25 and 45 years
24026,Jill,Serrano,4378 Westminster Place,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0132,1960-03-08,Bachelors ,Clerical,F,M,0,0,0,3,53888,49,0,37,Between 25 and 45 years
24027,Omar,Tang,Rehstr 7546,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0177,1960-04-22,Bachelors ,Clerical,M,M,1,0,0,3,57790,74,1,37,Between 25 and 45 years
24028,Adam,Hayes,"376, rue de Terre Neuve",Versailles,Yveline,France,78000,1 (11) 500 555-0119,1970-12-07,Partial College,Manual,M,S,0,1,0,0,39958,69,0,27,Between 25 and 45 years
24029,Haley,Howard,"75, quai de Grenelle",Versailles,Yveline,France,78000,1 (11) 500 555-0115,1970-06-06,Partial College,Manual,F,S,1,1,0,0,20219,44,0,27,Between 25 and 45 years
24030,Deb,Wagner,1310 Mitchelleanjen Ln.,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0193,1970-03-16,Partial College,Manual,F,S,0,1,0,0,20939,35,0,27,Between 25 and 45 years
24031,Tammy,Suri,4601 San Ramon Road,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0113,1970-04-25,Partial College,Manual,F,M,0,1,0,0,17319,44,0,27,Between 25 and 45 years
24032,Micah,Ma,"36, rue de Cambrai",Paris,Seine (Paris),France,75009,1 (11) 500 555-0152,1969-05-28,High School,Manual,M,M,1,0,2,2,24752,86,1,28,Between 25 and 45 years
24033,Katherine,Reed,Rykestr 2605,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0151,1970-05-14,Bachelors ,Clerical,F,S,1,0,0,0,46973,43,0,27,Between 25 and 45 years
24034,Pedro,Ruiz,60 Reliz Valley Road,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0172,1970-05-06,Bachelors ,Clerical,M,M,1,0,0,0,74515,81,0,27,Between 25 and 45 years
24035,Jaclyn,Wu,1141 Panoramic Dr.,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0133,1919-04-08,Bachelors ,Clerical,F,S,0,2,0,3,38757,33,0,78,Over 55 years
24036,Jay,Vazquez,Hüttenstr 6114,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0169,1969-12-27,Partial College,Manual,M,S,0,1,0,0,18765,62,0,28,Between 25 and 45 years
24037,Ramon,Guo,"1020, quai de Grenelle",Versailles,Yveline,France,78000,1 (11) 500 555-0169,1969-10-17,Partial College,Manual,M,S,0,1,0,0,29149,65,0,28,Between 25 and 45 years
24038,Evan,Turner,"40, allée des Princes",Metz,Moselle,France,57000,1 (11) 500 555-0186,1969-03-07,Bachelors ,Clerical,M,S,0,0,0,0,70255,71,1,28,Between 25 and 45 years
24039,Cassie,Xu,"524, rue Villedo",Orly,Val de Marne,France,94310,1 (11) 500 555-0191,1969-04-13,Graduate Degree,Clerical,F,M,0,0,0,0,65384,50,0,28,Between 25 and 45 years
24040,Jennifer,Bell,Postfach 99 92 92,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0193,1969-09-10,Graduate Degree,Skilled Manual,F,S,1,0,0,0,95095,51,0,28,Between 25 and 45 years
24042,Zachary,White,Conesweg 72,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0167,1968-09-27,High School,Manual,M,M,1,1,2,2,27047,92,0,29,Between 25 and 45 years
24043,Charles,Kelly,"11, rue de l'Espace De Schengen",Paris,Seine (Paris),France,75007,1 (11) 500 555-0182,1968-02-10,High School,Manual,M,M,1,1,2,2,26351,91,0,29,Between 25 and 45 years
24044,Arturo,Kumar,9497 Candelero Place,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0110,1968-05-12,High School,Manual,M,S,1,0,3,3,22793,96,1,29,Between 25 and 45 years
24045,Shannon,Martin,3221 Mt. Washington Way,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0151,1968-02-17,High School,Manual,M,M,1,0,3,3,16641,102,1,29,Between 25 and 45 years
24046,Cristina,Chander,Berliner Platz 888,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0195,1968-10-23,High School,Manual,F,S,1,0,3,3,19286,57,0,29,Between 25 and 45 years
24047,Clarence,Yuan,202 Southbrook Dr.,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0168,1968-02-10,Partial College,Manual,M,S,0,0,1,1,16247,65,0,29,Between 25 and 45 years
24048,Gregory,Tang,5061 Athecton Circle,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0161,1968-04-20,Partial College,Manual,M,M,1,0,1,1,17363,76,0,29,Between 25 and 45 years
24049,Byron,Gomez,Heideweg 6457,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0173,1968-09-16,Partial College,Manual,M,S,1,0,1,1,24702,74,0,29,Between 25 and 45 years
24050,Clarence,Nath,1591 Apple Court,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0166,1968-08-13,Partial College,Manual,M,S,0,1,1,1,37717,70,0,29,Between 25 and 45 years
24051,Colleen,Nath,333 Merced Circle,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0175,1968-06-03,Bachelors ,Clerical,F,M,1,0,1,1,45250,54,0,29,Between 25 and 45 years
24052,Priscilla,Goel,Essener Straße 26,München,Hessen,Germany,80074,1 (11) 500 555-0112,1968-07-22,Bachelors ,Clerical,F,S,0,0,1,1,44387,52,0,29,Between 25 and 45 years
24053,Jose,Allen,Hansaallee 5727,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0122,1968-05-12,Bachelors ,Clerical,M,M,1,0,0,0,60486,77,1,29,Between 25 and 45 years
24054,Gerald,Hernandez,6888 Niagara Court,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0126,1967-02-16,Partial High School,Manual,M,S,1,1,3,3,33568,93,1,30,Between 25 and 45 years
24055,Louis,Goel,7832 Prospect St.,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0172,1967-06-16,Partial High School,Manual,M,S,1,1,3,3,13897,85,1,30,Between 25 and 45 years
24056,Tamara,Lin,"4801, rue de Varenne",Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0149,1967-06-12,Partial College,Manual,F,S,0,1,1,1,14278,45,0,30,Between 25 and 45 years
24057,Ricky,Alvarez,"434, impasse Ste-Madeleine",Orleans,Loiret,France,45000,1 (11) 500 555-0175,1967-04-25,Partial College,Manual,M,M,1,1,1,1,22439,76,0,30,Between 25 and 45 years
24058,Alvin,Lal,6161 Teakwood Dr.,York,England,United Kingdom,YO15,1 (11) 500 555-0168,1967-05-24,Bachelors ,Clerical,M,S,0,0,1,1,57055,82,1,30,Between 25 and 45 years
24059,Tabitha,Navarro,Rotthäuser Weg 606,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0186,1967-04-22,Bachelors ,Clerical,F,S,0,1,1,1,45158,47,1,30,Between 25 and 45 years
24060,Bonnie,Deng,Räuscherweg 193,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0118,1967-02-02,Bachelors ,Clerical,F,S,0,1,1,1,44787,52,1,30,Between 25 and 45 years
24061,Kelvin,Luo,"838, rue de Berri",Paris,Seine (Paris),France,75013,1 (11) 500 555-0155,1966-03-13,Partial High School,Manual,M,M,1,1,4,4,18857,105,1,31,Between 25 and 45 years
24062,Crystal,Cai,"76bis, boulevard du Montparnasse",Orly,Val de Marne,France,94310,1 (11) 500 555-0189,1966-08-08,Partial High School,Manual,F,M,1,0,5,5,24611,82,0,31,Between 25 and 45 years
24063,Micheal,Suarez,"44, rue Saint Denis",Paris,Seine (Paris),France,75017,1 (11) 500 555-0182,1966-11-07,High School,Manual,M,S,1,1,1,1,21481,72,1,31,Between 25 and 45 years
24064,Stanley,Fernandez,7611 Kim Court,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0156,1966-10-06,High School,Manual,M,M,1,2,1,1,16354,72,1,31,Between 25 and 45 years
24065,Lori,Gutierrez,879 Panoramic Ave,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0122,1966-07-17,High School,Manual,F,S,1,0,2,2,23630,56,0,31,Between 25 and 45 years
24066,Brittney,West,Wolfgangstraße 18,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0148,1967-07-19,Bachelors ,Clerical,F,M,0,0,0,0,55649,50,0,30,Between 25 and 45 years
24067,Carolyn,Raman,Zur Lindung 10,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0129,1967-06-20,Bachelors ,Clerical,F,S,0,0,0,0,32758,40,0,30,Between 25 and 45 years
24068,Edwin,Yang,Westheimer Straße 2611,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0119,1967-02-15,Bachelors ,Clerical,M,M,0,0,0,0,67826,74,1,30,Between 25 and 45 years
24069,Jessie,Chen,1065 Almond St.,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0192,1967-04-27,Bachelors ,Clerical,M,M,1,0,0,0,52930,72,1,30,Between 25 and 45 years
24070,Cameron,Shan,"739, route de Marseille",Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0138,1927-08-21,High School,Manual,M,S,0,1,0,2,26454,47,0,70,Over 55 years
24073,Grace,Taylor,9293 Clear View Circle,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0198,1965-05-26,Partial High School,Manual,F,M,1,2,3,5,18800,67,0,32,Between 25 and 45 years
24074,Grace,Alexander,Höhenstr 2462,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0119,1965-07-09,Partial High School,Manual,F,S,0,2,3,4,21963,64,0,32,Between 25 and 45 years
24075,Peter,Saddow,"15, avenue de la Gare",Boulogne-sur-Mer,Pas de Calais,France,62200,132-555-0100,1965-09-16,Partial High School,Manual,F,M,1,2,3,4,24256,62,0,32,Between 25 and 45 years
24076,Casey,Hernandez,"401, boulevard du Montparnasse",Paris,Seine (Paris),France,75006,1 (11) 500 555-0142,1965-10-17,Partial High School,Manual,M,M,1,2,3,4,21326,94,1,32,Between 25 and 45 years
24077,Tony,Rai,Klara Straße 8422,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0168,1965-03-19,High School,Manual,M,M,1,1,2,2,31642,93,1,32,Between 25 and 45 years
24078,Neil,Martin,Rehstr 6446,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0119,1965-06-21,Bachelors ,Skilled Manual,M,M,1,2,1,1,64106,92,1,32,Between 25 and 45 years
24079,Andre,Raman,3039 Eagle Way,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0161,1964-10-05,Partial High School,Manual,M,M,1,2,2,3,22767,88,0,33,Between 25 and 45 years
24080,Billy,Serrano,Nollendorfplatz 1851,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0118,1964-04-20,Partial High School,Manual,M,M,1,2,2,3,11803,79,1,33,Between 25 and 45 years
24082,Regina,Rodriguez,"56, avenue de l´Europe",Morangis,Essonne,France,91420,1 (11) 500 555-0119,1964-12-13,High School,Manual,F,M,1,2,2,2,17575,56,0,33,Between 25 and 45 years
24083,Max,Moreno,8401 Carson Street,Les Ulis,Essonne,France,91940,1 (11) 500 555-0111,1964-01-13,High School,Manual,M,M,1,0,3,3,17304,92,1,33,Between 25 and 45 years
24084,Jonathon,Jimenez,"55, rue du Puits Dixme",Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0113,1964-11-22,High School,Manual,M,M,1,0,3,3,33706,109,1,33,Between 25 and 45 years
24085,Autumn,Gao,8463 Monument Blvd.,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0119,1964-12-20,Bachelors ,Skilled Manual,F,M,1,2,1,1,50880,59,0,33,Between 25 and 45 years
24086,Dakota,Gonzales,Wasserstr 22,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0164,1964-10-07,Partial College,Manual,M,M,1,0,2,2,36543,96,1,33,Between 25 and 45 years
24087,Hannah,Wilson,Wallstr 254,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0145,1964-09-10,Partial College,Manual,F,S,0,0,2,2,48227,64,1,33,Between 25 and 45 years
24088,Damien,He,Hellweg 4244,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0141,1963-04-16,High School,Manual,M,M,1,1,3,3,25249,102,0,34,Between 25 and 45 years
24090,Cassandra,Perez,"29, rue Surcouf",Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0137,1966-04-06,Bachelors ,Professional,F,S,0,0,0,0,59350,44,0,31,Between 25 and 45 years
24091,Dwayne,Munoz,Klara Straße 2465,Münster,Saarland,Germany,48001,1 (11) 500 555-0177,1966-07-03,Bachelors ,Professional,M,M,1,0,0,0,71353,77,0,31,Between 25 and 45 years
24092,Jillian,Gonzalez,Lützowplatz 4248,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0157,1966-11-26,Bachelors ,Professional,F,M,1,0,0,0,54073,49,0,31,Between 25 and 45 years
24093,Claudia,He,867 La Orinda Place,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0189,1966-03-15,Graduate Degree,Skilled Manual,F,S,0,0,0,0,116294,51,1,31,Between 25 and 45 years
24094,Julio,Diaz,3566 Matterhorn Ct,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0137,1962-06-20,Partial College,Clerical,M,S,1,1,0,1,44147,67,0,35,Between 25 and 45 years
24095,Julie,Andersen,"1, rue de Courtaboeuf",Versailles,Yveline,France,78000,1 (11) 500 555-0114,1962-03-19,Partial College,Clerical,F,S,0,1,0,1,47842,46,0,35,Between 25 and 45 years
24096,Diana,Vazquez,"88, rue de l´Esplanade",Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0116,1934-09-22,Bachelors ,Skilled Manual,F,M,1,1,0,1,59816,43,0,63,Over 55 years
24097,Francisco,Fernandez,Postfach 98 01 09,Berlin,Hamburg,Germany,12311,1 (11) 500 555-0149,1934-05-02,Bachelors ,Skilled Manual,M,M,1,1,0,1,66596,67,0,63,Over 55 years
24098,Olivia,Howard,Zeiter Weg 9563,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0139,1965-07-19,Partial College,Clerical,F,S,1,1,2,2,58644,66,0,32,Between 25 and 45 years
24099,Sarah,Smith,Lindenalle 1384,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0180,1965-09-18,Partial College,Clerical,F,M,1,1,2,2,50636,65,0,32,Between 25 and 45 years
24100,Jenny,He,3623 Barquentine Court,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0144,1965-03-27,Bachelors ,Skilled Manual,F,M,1,0,0,1,51411,50,0,32,Between 25 and 45 years
24101,Kaitlyn,Anderson,7419 Donaleen Ct.,Watford,England,United Kingdom,WA3,1 (11) 500 555-0171,1965-04-02,Bachelors ,Skilled Manual,F,M,1,0,0,1,60033,51,0,32,Between 25 and 45 years
24102,Andy,Torres,Hauptstr 2929,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0149,1964-04-15,Bachelors ,Skilled Manual,M,M,0,0,0,1,51711,76,0,33,Between 25 and 45 years
24103,Billy,Dominguez,Kampstr 9859,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0172,1964-08-02,Bachelors ,Skilled Manual,M,M,1,0,0,1,55431,72,0,33,Between 25 and 45 years
24104,Robyn,Ortega,7852 Ban Bridge Pl.,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0142,1964-07-04,Bachelors ,Skilled Manual,F,M,1,0,0,1,63531,46,0,33,Between 25 and 45 years
24105,Carolyn,Sanchez,"24, rue de Maubeuge",Versailles,Yveline,France,78000,1 (11) 500 555-0124,1963-04-24,Partial College,Clerical,F,M,1,0,3,3,40316,70,1,34,Between 25 and 45 years
24106,Kelvin,Shan,"1402, rue Lauriston",Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0117,1963-12-01,Partial College,Clerical,M,S,0,0,3,3,61911,104,1,34,Between 25 and 45 years
24107,Jonathan,Jenkins,Unter Linden 9,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0110,1963-04-05,Partial College,Clerical,M,M,1,1,3,3,56290,114,1,34,Between 25 and 45 years
24108,Tonya,Lal,Heiderweg 4982,Kiel,Saarland,Germany,24044,1 (11) 500 555-0124,1977-02-16,High School,Manual,F,S,0,1,0,0,16510,38,0,20,Under 25 years
24109,Eddie,Suarez,"844, rue Basse-du-Rocher",Paris,Seine (Paris),France,75017,1 (11) 500 555-0115,1977-06-18,High School,Manual,M,S,0,1,0,0,33492,54,0,20,Under 25 years
24110,Kaylee,Brooks,"402, rue de Bas Marin",Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0175,1979-02-11,High School,Manual,F,S,1,2,4,4,25910,66,1,18,Under 25 years
